AnoMes,PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,FORMAINICIACAO,NATUREZA,FINALIDADE,VALOR,QUANTIDADE
202408,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,18756210.7,168339
202409,PF,PF,NORDESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,8519601.37,39863
202501,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,132498961.44,77387
202508,PF,PF,SUL,NORTE,entre 30 e 39 anos,entre 40 e 49 anos,APDN,P2P,Pix,88.5,7
202402,PF,PF,SUDESTE,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,34820.76,127
202404,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,QRDN,G2P,Pix,500.0,1
202406,PF,PJ,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,67572.55,226
202507,PJ,PF,CENTRO-OESTE,SUL,Nao se aplica,mais de 60 anos,DICT,G2P,Pix,15532724.09,7075
202305,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,entre 50 e 59 anos,INIC,P2P,Pix,257018.03,860
202409,PF,PJ,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,Nao se aplica,QRDN,P2G,Pix,672669.65,1743
202507,PF,PF,SUDESTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,5720055756.0,12561458
202405,PF,PF,NORTE,SUDESTE,entre 30 e 39 anos,entre 30 e 39 anos,Nao disponivel,P2P,Nao disponivel,159947.13,778
202405,PJ,PF,SUL,SUL,Nao se aplica,até 19 anos,DICT,G2P,Pix,885316.68,3004
202411,PF,PF,Nao informado,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,10329.02,103
202310,PF,PF,Nao informado,CENTRO-OESTE,até 19 anos,até 19 anos,QRDN,P2P,Pix,12.96,2
202501,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,252177094.46,1481540
202502,PF,PF,CENTRO-OESTE,NORDESTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,11304693.64,57268
202409,PF,PF,Nao informado,NORTE,entre 40 e 49 anos,até 19 anos,QRES,P2P,Pix,795.75,50
202310,PF,PJ,NORDESTE,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2B,Pix,51975466.82,62204
202407,PJ,PF,SUDESTE,CENTRO-OESTE,Nao se aplica,entre 50 e 59 anos,QRES,B2P,Pix,974066.11,3020
202406,PF,PF,CENTRO-OESTE,NORTE,entre 20 e 29 anos,entre 40 e 49 anos,MANU,P2P,Pix,5012875.66,25919
202311,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,1027388.81,22883
202307,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,50098.53,262
202408,PF,PF,SUL,NORTE,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,17946.46,106
202505,PF,PJ,Nao informado,NORTE,até 19 anos,Nao se aplica,QRES,P2G,Pix,117.34,2
202312,PJ,PF,NORTE,SUDESTE,Nao se aplica,até 19 anos,QRES,B2P,Pix,21746.15,254
202411,PF,PF,SUL,NORTE,mais de 60 anos,até 19 anos,QRDN,P2P,Pix,2000.88,41
202402,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 30 e 39 anos,INIC,P2P,Pix,81.0,3
202505,PJ,PF,NORTE,NORTE,Nao se aplica,entre 30 e 39 anos,MANU,G2P,Pix,6133698.46,1118
202405,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,DICT,B2G,Pix,2801404.25,769
202308,PF,PF,NORDESTE,NORDESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,21172854.09,158916
202410,PF,PJ,SUL,NORTE,entre 40 e 49 anos,Nao se aplica,DICT,P2G,Pix,297683.16,15
202406,PF,PJ,Nao informado,SUDESTE,entre 50 e 59 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,8277.97,4
202505,PF,PF,NORTE,SUL,entre 30 e 39 anos,entre 40 e 49 anos,MANU,P2P,Pix,5818626.88,25633
202401,PF,PF,CENTRO-OESTE,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,20906.45,63
202312,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 50 e 59 anos,mais de 60 anos,QRES,P2P,Pix,5905260.07,76800
202401,PJ,PF,Nao informado,SUL,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,4868.58,3
202501,PF,PJ,NORDESTE,SUL,até 19 anos,Nao se aplica,DICT,P2B,Pix,5935934.84,22943
202501,PF,PF,NORDESTE,SUL,entre 40 e 49 anos,entre 40 e 49 anos,QRDN,P2P,Pix,326939.83,8907
202507,PF,PF,CENTRO-OESTE,SUL,mais de 60 anos,entre 50 e 59 anos,DICT,P2P,Pix,25927962.96,22266
202403,PF,PF,NORTE,NORTE,mais de 60 anos,entre 30 e 39 anos,QRDN,P2P,Pix,2595587.42,65217
202305,PF,PF,NORDESTE,SUL,entre 30 e 39 anos,até 19 anos,QRDN,P2P,Pix,14017.1,374
202405,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,mais de 60 anos,MANU,P2P,Pix,1505187.17,1798
202409,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 40 e 49 anos,DICT,G2P,Pix,5348498.33,3746
202508,PF,PF,SUDESTE,NORDESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,4351086.59,95646
202404,PF,PJ,NORTE,NORTE,entre 50 e 59 anos,Nao se aplica,DICT,P2G,Pix,256200.96,622
202508,PF,PJ,SUL,SUL,entre 30 e 39 anos,Nao se aplica,MANU,P2B,Pix,584394524.01,1423212
202307,PF,PJ,SUDESTE,SUDESTE,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,1309605.77,12752
202501,PJ,PF,NORDESTE,Nao informado,Nao se aplica,mais de 60 anos,DICT,B2P,Pix,1001275.52,565
202505,PF,PF,SUDESTE,NORDESTE,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,29670903.28,341885
202312,PF,PF,CENTRO-OESTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,4621.63,48
202501,PF,PF,CENTRO-OESTE,CENTRO-OESTE,até 19 anos,mais de 60 anos,QRES,P2P,Pix,1853534.44,74670
202504,PJ,PF,NORDESTE,SUL,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,341018.09,1764
202508,PF,PJ,SUL,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2G,Pix,34624889.34,192488
202308,PJ,PJ,SUDESTE,SUL,Nao se aplica,Nao se aplica,QRDN,B2G,Pix,3499865.13,4370
202304,PJ,PF,CENTRO-OESTE,NORTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,212078.51,890
202305,PF,PF,SUDESTE,Nao informado,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,24948.81,63
202504,PF,PF,CENTRO-OESTE,Nao informado,mais de 60 anos,entre 30 e 39 anos,QRES,P2P,Pix,34283.05,159
202502,PJ,PF,CENTRO-OESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,MANU,B2P,Pix,36648393.2,42468
202305,PF,PJ,CENTRO-OESTE,SUL,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,451019.5,265
202306,PF,PF,NORTE,Nao informado,até 19 anos,entre 30 e 39 anos,QRES,P2P,Pix,3876.9,338
202402,PF,PJ,Nao informado,SUL,entre 30 e 39 anos,Nao se aplica,QRES,P2G,Pix,296.0,2
202304,PF,PF,SUDESTE,Nao informado,entre 50 e 59 anos,entre 40 e 49 anos,QRES,P2P,Pix,73510.52,133
202408,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,6209509.86,23225
202412,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,744508545.31,384896
202402,PF,PJ,Nao informado,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,113285.19,1104
202401,PF,PF,NORDESTE,Nao informado,entre 20 e 29 anos,entre 30 e 39 anos,MANU,P2P,Pix,546050.68,4058
202505,PF,PF,NORTE,SUL,entre 40 e 49 anos,até 19 anos,DICT,P2P,Pix,2582662.0,22765
202304,PF,PF,SUDESTE,Nao informado,mais de 60 anos,Nao informado,MANU,P2P,Pix,780.0,4
202306,PF,PJ,NORDESTE,SUL,entre 20 e 29 anos,Nao se aplica,MANU,P2B,Pix,5270376.34,22428
202411,PF,PJ,Nao informado,Nao informado,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix,53041.15,613
202305,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,QRDN,P2P,Pix,141426.08,4473
202406,PF,PF,CENTRO-OESTE,SUDESTE,até 19 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,48393.17,152
202405,PJ,PF,NORDESTE,SUDESTE,Nao se aplica,entre 30 e 39 anos,MANU,G2P,Pix,420498.47,93
202311,PF,PF,NORDESTE,NORDESTE,mais de 60 anos,até 19 anos,DICT,P2P,Pix,84789157.73,713661
202406,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,16285763.98,61775
202410,PF,PF,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,3557274.15,60052
202508,PF,PF,Nao informado,SUDESTE,entre 30 e 39 anos,entre 50 e 59 anos,APDN,P2P,Pix,59.0,1
202501,PF,PF,NORTE,SUL,entre 20 e 29 anos,entre 20 e 29 anos,MANU,P2P,Pix,7152451.68,56727
202410,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,60716.32,1476
202502,PF,PJ,CENTRO-OESTE,SUDESTE,até 19 anos,Nao se aplica,DICT,P2G,Pix,10665.6,17
202311,PF,PJ,NORDESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRES,P2B,Pix Saque,4370.0,12
202310,PF,PF,CENTRO-OESTE,SUL,entre 30 e 39 anos,entre 50 e 59 anos,QRES,P2P,Pix,295652.31,7486
202403,PF,PF,Nao informado,Nao informado,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,235841.07,586
202507,PF,PJ,NORTE,SUL,mais de 60 anos,Nao se aplica,DICT,P2G,Pix,750.0,1
202411,Nao disponivel,Nao disponivel,Nao informado,Nao informado,Nao informado,Nao informado,Nao disponivel,Nao disponivel,Nao disponivel,8984.85,45
202409,PF,PF,SUL,SUDESTE,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,1556899.88,12919
202502,PJ,PF,SUL,SUL,Nao se aplica,entre 20 e 29 anos,QRES,B2P,Pix,38087627.27,128757
202312,PJ,PJ,NORDESTE,SUL,Nao se aplica,Nao se aplica,QRDN,B2B,Pix,81622538.76,383845
202503,PF,PF,Nao informado,SUL,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,577515.5,217
202407,PF,PF,SUL,NORDESTE,entre 20 e 29 anos,entre 40 e 49 anos,INIC,P2P,Pix,136.87,3
202504,PF,PF,SUL,SUDESTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,137748.37,299
202403,PF,PF,SUDESTE,NORTE,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,351027.44,10541
202503,PF,PF,SUDESTE,SUL,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,42867962.7,59296
202412,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,Nao informado,QRES,P2P,Pix,3204371.88,2805
202308,PF,PF,NORDESTE,SUDESTE,entre 20 e 29 anos,entre 50 e 59 anos,MANU,P2P,Pix,20714888.23,150943
202504,PJ,PF,SUDESTE,SUDESTE,Nao se aplica,entre 20 e 29 anos,QRDN,G2P,Pix,21.0,2
202403,PF,PF,SUDESTE,CENTRO-OESTE,entre 50 e 59 anos,entre 40 e 49 anos,QRES,P2P,Pix,807649.36,11658
202410,PF,PF,SUDESTE,SUDESTE,entre 20 e 29 anos,Nao informado,MANU,P2P,Pix,874.0,6
202304,PF,PF,NORTE,Nao informado,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,181.0,6
202406,PF,PF,NORDESTE,NORTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,97011.62,1624
202407,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,entre 40 e 49 anos,MANU,B2P,Pix,827391441.76,1244946
202506,PF,PJ,CENTRO-OESTE,NORTE,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,33966.61,9
202506,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,entre 20 e 29 anos,QRES,P2P,Pix,31490.54,658
202401,PF,PF,CENTRO-OESTE,SUL,entre 20 e 29 anos,até 19 anos,QRES,P2P,Pix,27893.21,1191
202408,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,275686.51,351
202409,PJ,PF,SUL,SUDESTE,Nao se aplica,entre 50 e 59 anos,MANU,B2P,Pix,183260976.36,123758
202311,PF,PF,Nao informado,Nao informado,entre 30 e 39 anos,mais de 60 anos,QRES,P2P,Pix,3458.85,71
202404,PF,PF,SUDESTE,Nao informado,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,10014.43,545
202407,PF,PF,NORTE,Nao informado,até 19 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,50.0,1
202508,PF,PF,SUDESTE,SUL,mais de 60 anos,entre 40 e 49 anos,MANU,P2P,Pix,11522817.68,15389
202501,PF,PF,Nao informado,SUDESTE,mais de 60 anos,entre 50 e 59 anos,MANU,P2P,Pix,1490692.9,913
202309,PF,PF,NORTE,Nao informado,entre 30 e 39 anos,entre 20 e 29 anos,DICT,P2P,Pix,1671370.52,11186
202308,PF,PF,Nao informado,NORTE,até 19 anos,entre 40 e 49 anos,QRES,P2P,Pix,4134.34,71
202411,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,430276.1,12004
202403,PF,PJ,SUL,SUDESTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,600936688.86,8822023
202508,PF,PJ,NORTE,CENTRO-OESTE,entre 20 e 29 anos,Nao se aplica,INIC,P2B,Pix,11568.21,38
202310,PF,PF,Nao informado,NORDESTE,entre 40 e 49 anos,entre 20 e 29 anos,DICT,P2P,Pix,1564468.16,5820
202402,PF,PF,NORDESTE,NORTE,até 19 anos,mais de 60 anos,MANU,P2P,Pix,44993.88,1284
202502,PF,PF,SUL,NORDESTE,mais de 60 anos,mais de 60 anos,DICT,P2P,Pix,7344500.69,11819
202410,PF,PF,SUDESTE,Nao informado,entre 20 e 29 anos,Nao informado,MANU,P2P,Pix,2361.13,44
202401,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 20 e 29 anos,DICT,P2P,Pix,9444662.46,30398
202502,PJ,PF,SUDESTE,NORDESTE,Nao se aplica,mais de 60 anos,MANU,G2P,Pix,129254.86,51
202312,PF,PF,SUL,NORDESTE,entre 40 e 49 anos,entre 30 e 39 anos,MANU,P2P,Pix,5233036.84,24531
202506,PJ,PF,Nao informado,NORDESTE,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,5054452.81,3963
202504,PF,PJ,Nao informado,SUL,mais de 60 anos,Nao se aplica,QRES,P2B,Pix,2085631.74,1236
202309,PF,PF,Nao informado,SUDESTE,entre 20 e 29 anos,mais de 60 anos,MANU,P2P,Pix,262808.69,302
202305,PF,PF,NORDESTE,SUL,até 19 anos,entre 50 e 59 anos,QRES,P2P,Pix,21199.42,1234
202411,PF,PJ,NORTE,SUDESTE,entre 20 e 29 anos,Nao se aplica,DICT,P2B,Pix,105985149.58,163889
202404,PF,PF,NORTE,NORDESTE,entre 30 e 39 anos,entre 30 e 39 anos,QRES,P2P,Pix,3359539.72,80918
202508,PF,PJ,SUDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,APDN,P2G,Pix,2031.64,2
202308,PF,PJ,SUL,NORDESTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,170.1,3
202503,PF,PJ,NORDESTE,SUDESTE,entre 50 e 59 anos,Nao se aplica,MANU,P2G,Pix,7934.6,41
202402,PF,PJ,NORTE,NORTE,entre 30 e 39 anos,Nao se aplica,MANU,P2G,Pix,121754.67,248
202408,PJ,PF,SUL,CENTRO-OESTE,Nao se aplica,entre 40 e 49 anos,QRES,B2P,Pix,571053.11,2145
202507,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,448216.65,1499
202307,PF,PF,CENTRO-OESTE,NORDESTE,entre 30 e 39 anos,entre 40 e 49 anos,DICT,P2P,Pix,56721054.0,290936
202504,PF,PF,Nao informado,Nao informado,entre 40 e 49 anos,entre 30 e 39 anos,QRDN,P2P,Pix,3286.3,68
202508,PF,PJ,NORDESTE,NORTE,mais de 60 anos,Nao se aplica,QRDN,P2B,Pix,7852599.59,55612
202502,PF,PJ,CENTRO-OESTE,SUL,entre 40 e 49 anos,Nao se aplica,QRDN,P2G,Pix,1756814.09,2898
202307,PF,PF,CENTRO-OESTE,CENTRO-OESTE,mais de 60 anos,até 19 anos,QRES,P2P,Pix,260263.98,2445
202311,PF,PJ,SUDESTE,SUL,entre 50 e 59 anos,Nao se aplica,DICT,P2G,Pix,56388.66,59
202304,PF,PF,Nao informado,NORDESTE,entre 20 e 29 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,2390.49,42
202309,PJ,PF,SUL,SUDESTE,Nao se aplica,entre 30 e 39 anos,QRES,B2P,Pix,3749865.96,11346
202307,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,até 19 anos,QRES,P2P,Pix,33325.06,1585
202411,PF,PF,NORDESTE,SUL,entre 50 e 59 anos,entre 20 e 29 anos,QRES,P2P,Pix,173766.06,3175
202402,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,227523.15,8598
202405,PF,PF,NORTE,CENTRO-OESTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,808445.99,11318
202412,PF,PF,NORTE,SUDESTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,103793.33,2060
202402,PF,PJ,SUDESTE,SUDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix Saque,12812442.69,74715
202507,PJ,PF,Nao informado,CENTRO-OESTE,Nao se aplica,até 19 anos,QRES,B2P,Pix,14399.04,29
202505,PF,PF,SUL,CENTRO-OESTE,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,47877.24,177
202501,PF,PJ,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,10784269.12,6333
202310,PF,PJ,SUL,SUL,entre 40 e 49 anos,Nao se aplica,Nao disponivel,P2G,Nao disponivel,3666.98,13
202504,PF,PF,NORDESTE,NORDESTE,entre 50 e 59 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,2892217.86,12299
202402,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 20 e 29 anos,entre 40 e 49 anos,DICT,P2P,Pix,724717494.64,3540893
202309,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,Nao disponivel,B2P,Nao disponivel,55778.35,146
202411,PF,PF,SUL,SUL,entre 40 e 49 anos,entre 20 e 29 anos,Nao disponivel,P2P,Nao disponivel,2143983.66,11295
202307,PF,PJ,NORTE,NORTE,mais de 60 anos,Nao se aplica,DICT,P2B,Pix,337106614.52,505087
202307,PF,PF,SUDESTE,Nao informado,entre 40 e 49 anos,Nao informado,DICT,P2P,Pix,25120.03,117
202304,PJ,PF,Nao informado,SUDESTE,Nao se aplica,entre 30 e 39 anos,DICT,B2P,Pix,272607.64,136
202410,PF,PF,SUDESTE,NORDESTE,Nao informado,até 19 anos,DICT,P2P,Pix,106.0,4
202402,PF,PF,SUDESTE,SUDESTE,entre 40 e 49 anos,entre 40 e 49 anos,MANU,P2P,Pix,8125838820.07,18151991
202310,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,mais de 60 anos,QRES,P2P,Pix,233298.99,6164
202508,PF,PJ,Nao informado,NORDESTE,entre 20 e 29 anos,Nao se aplica,QRDN,P2B,Pix Troco,420.0,1
202405,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,entre 30 e 39 anos,DICT,P2P,Pix,29382367.27,181685
202407,PJ,PJ,Nao informado,SUL,Nao se aplica,Nao se aplica,DICT,B2B,Pix,672452.11,101
202310,PF,PF,SUDESTE,SUL,até 19 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,9953.99,67
202501,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,9931852.1,161689
202404,PF,PF,SUDESTE,NORTE,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,50392.27,2440
202311,PF,PJ,NORTE,NORTE,entre 40 e 49 anos,Nao se aplica,MANU,P2B,Pix,184894914.62,464422
202410,PF,PF,NORTE,NORTE,mais de 60 anos,entre 40 e 49 anos,QRDN,P2P,Pix,4536194.51,110018
202407,PJ,PJ,NORDESTE,NORDESTE,Nao se aplica,Nao se aplica,MANU,B2G,Pix,71282177.57,2798
202501,PF,PF,NORDESTE,NORTE,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,296353.34,9015
202407,PF,PF,NORTE,SUDESTE,entre 50 e 59 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,44053.26,35
202411,PF,PF,SUL,NORDESTE,mais de 60 anos,entre 50 e 59 anos,QRDN,P2P,Pix,61201.82,1122
202411,PF,PF,NORDESTE,Nao informado,entre 40 e 49 anos,mais de 60 anos,MANU,P2P,Pix,73021.47,238
202507,PF,PF,SUL,Nao informado,entre 40 e 49 anos,mais de 60 anos,QRDN,P2P,Pix,994.0,40
202306,PF,PF,SUDESTE,SUL,entre 20 e 29 anos,entre 50 e 59 anos,QRES,P2P,Pix,389112.64,9350
202409,PF,PJ,SUL,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,1095552.84,930
202505,PF,PF,Nao informado,NORTE,entre 20 e 29 anos,até 19 anos,MANU,P2P,Pix,24056.23,381
202402,PF,PF,CENTRO-OESTE,NORDESTE,até 19 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,13904.78,729
202405,PF,PF,NORTE,SUL,entre 40 e 49 anos,entre 20 e 29 anos,MANU,P2P,Pix,1792493.5,15476
202304,PF,PF,SUL,CENTRO-OESTE,até 19 anos,entre 30 e 39 anos,QRDN,P2P,Pix,16863.09,704
202503,PJ,PF,SUL,Nao informado,Nao se aplica,entre 50 e 59 anos,QRDN,B2P,Pix,4335.96,21
202503,PJ,PF,SUDESTE,NORTE,Nao se aplica,entre 20 e 29 anos,DICT,G2P,Pix,31664.42,18
202409,PF,PJ,SUDESTE,NORTE,entre 50 e 59 anos,Nao se aplica,QRDN,P2B,Pix,22570563.35,320890
202503,PJ,PF,NORDESTE,NORDESTE,Nao se aplica,entre 20 e 29 anos,QRDN,G2P,Pix,136.32,4
202304,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 30 e 39 anos,QRDN,P2P,Pix,105221.77,2264
202410,PF,PF,SUL,NORTE,mais de 60 anos,mais de 60 anos,Nao disponivel,P2P,Nao disponivel,3722.0,14
202506,PF,PF,NORDESTE,SUDESTE,entre 40 e 49 anos,mais de 60 anos,QRES,P2P,Pix,3792793.84,63877
202410,PJ,PF,SUL,SUL,Nao se aplica,entre 30 e 39 anos,QRES,G2P,Pix,238.0,3
202308,PJ,PJ,SUDESTE,CENTRO-OESTE,Nao se aplica,Nao se aplica,Nao disponivel,G2B,Nao disponivel,300.0,1
202402,PF,PJ,NORTE,CENTRO-OESTE,mais de 60 anos,Nao se aplica,MANU,P2B,Pix,1237531.78,1430
202411,PJ,PF,NORTE,SUL,Nao se aplica,entre 20 e 29 anos,Nao disponivel,B2P,Nao disponivel,29746.27,132
202412,PF,PJ,SUL,NORDESTE,entre 40 e 49 anos,Nao se aplica,QRDN,P2B,Pix,154236445.63,3097296
202312,PF,PJ,CENTRO-OESTE,NORTE,entre 20 e 29 anos,Nao se aplica,Nao disponivel,P2B,Nao disponivel,141128.11,115
202501,PJ,PF,NORTE,SUDESTE,Nao se aplica,entre 50 e 59 anos,MANU,G2P,Pix,199.9,1
202507,PF,PF,SUL,SUDESTE,entre 30 e 39 anos,entre 20 e 29 anos,QRDN,P2P,Pix,845560.06,23563
202502,PF,PF,SUDESTE,CENTRO-OESTE,entre 40 e 49 anos,até 19 anos,Nao disponivel,P2P,Nao disponivel,22268.94,832
202410,PF,PF,NORTE,SUDESTE,entre 40 e 49 anos,entre 50 e 59 anos,QRES,P2P,Pix,878535.92,15274
202409,PF,PF,SUDESTE,SUL,entre 50 e 59 anos,entre 50 e 59 anos,Nao disponivel,P2P,Nao disponivel,94501.95,242
202312,PJ,PF,Nao informado,SUDESTE,Nao se aplica,entre 30 e 39 anos,MANU,B2P,Pix,90282.17,12
202505,PF,PF,SUL,SUL,entre 20 e 29 anos,até 19 anos,DICT,P2P,Pix,191557510.99,1759651
202401,PF,PF,NORDESTE,SUL,entre 20 e 29 anos,mais de 60 anos,QRDN,P2P,Pix,148388.17,5870
202309,PF,PF,CENTRO-OESTE,NORTE,mais de 60 anos,mais de 60 anos,QRES,P2P,Pix,86205.48,499
202305,PJ,PF,SUL,Nao informado,Nao se aplica,mais de 60 anos,MANU,B2P,Pix,915774.18,187
202502,PF,PF,CENTRO-OESTE,Nao informado,entre 20 e 29 anos,Nao informado,DICT,P2P,Pix,693.15,11
202408,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,entre 40 e 49 anos,Nao disponivel,P2P,Nao disponivel,4161898.64,12000
202305,PF,PF,NORDESTE,CENTRO-OESTE,mais de 60 anos,entre 40 e 49 anos,DICT,P2P,Pix,16877123.52,38081
202507,PF,PF,NORDESTE,CENTRO-OESTE,entre 30 e 39 anos,até 19 anos,QRES,P2P,Pix,283720.62,6964
202308,PF,PF,CENTRO-OESTE,CENTRO-OESTE,entre 30 e 39 anos,mais de 60 anos,QRDN,P2P,Pix,2427215.17,78926
202405,PJ,PF,NORDESTE,NORTE,Nao se aplica,entre 40 e 49 anos,DICT,B2P,Pix,231754972.49,1213586
202307,PF,PF,SUDESTE,Nao informado,até 19 anos,entre 30 e 39 anos,MANU,P2P,Pix,38164.12,187
202308,PF,PJ,SUDESTE,SUL,entre 40 e 49 anos,Nao se aplica,MANU,P2G,Pix,1997.12,23
202311,PJ,PF,NORTE,Nao informado,Nao se aplica,entre 20 e 29 anos,MANU,B2P,Pix,286571.87,454
